"ID","Type","SKU","Name","Slug","Published","Is featured?","Visibility in catalog","Short description","Description","Tax status","Tax class","In stock?","Stock","Regular price","Sale price","Categories","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position"
,"simple","10149","کاسه 6/5 دیپلمات آسمان ش 280 ","کاسه-6/5-دیپلمات-آسمان-ش-280-","1","0","visible","کاسه 6/5 دیپلمات آسمان ش 280 ","کاسه 6/5 دیپلمات آسمان ش 280 ","taxable",,"1","23","1141200","951000",,,,,,,,,,,"0"
,"simple","10150","کفگیر استیل بزرگ نگیر ش 161","کفگیر-استیل-بزرگ-نگیر-ش-161","1","0","visible","کفگیر استیل بزرگ نگیر ش 161","کفگیر استیل بزرگ نگیر ش 161","taxable",,"1","1","105600","88000",,,,,,,,,,,"0"
,"simple","10157","لیوان  محک   لومینارک 2207 (نقدی)","لیوان-محک-لومینارک-2207-(نقدی)","1","0","visible","لیوان  محک   لومینارک 2207 (نقدی)","لیوان  محک   لومینارک 2207 (نقدی)","taxable",,"1","32","402000","335000",,,,,,,,,,,"0"
,"simple","10162","جارو برقی 2200 وات مدل 9840 نانیوا  ش 290","جارو-برقی-2200-وات-مدل-9840-نانیوا-ش-290","1","0","visible","جارو برقی 2200 وات مدل 9840 نانیوا  ش 290","جارو برقی 2200 وات مدل 9840 نانیوا  ش 290","taxable",,"1","1","5580000","4650000",,,,,,,,,,,"0"
,"simple","10169","سه تابه بیضی طرح نووا  مدل 8660 ش 170","سه-تابه-بیضی-طرح-نووا-مدل-8660-ش-170","1","0","visible","سه تابه بیضی طرح نووا  مدل 8660 ش 170","سه تابه بیضی طرح نووا  مدل 8660 ش 170","taxable",,"1","2","936000","780000",,,,,,,,,,,"0"
,"simple","10174","سوفله مستطیل بزرگ  حلقه نگین صدفی مدل 5222 ش 162","سوفله-مستطیل-بزرگ-حلقه-نگین-صدفی-مدل-5222-ش-162","1","0","visible","سوفله مستطیل بزرگ  حلقه نگین صدفی مدل 5222 ش 162","سوفله مستطیل بزرگ  حلقه نگین صدفی مدل 5222 ش 162","taxable",,"1","2","1620000","1350000",,,,,,,,,,,"0"
,"simple","10178","سوفله مستطیل متوسط  حلقه نگین صدفی  مدل 5212 ش 162","سوفله-مستطیل-متوسط-حلقه-نگین-صدفی-مدل-5212-ش-162","1","0","visible","سوفله مستطیل متوسط  حلقه نگین صدفی  مدل 5212 ش 162","سوفله مستطیل متوسط  حلقه نگین صدفی  مدل 5212 ش 162","taxable",,"1","6","1488000","1240000",,,,,,,,,,,"0"
,"simple","10179","ماگ هیلی چین لب طلا B 97  ش 270","ماگ-هیلی-چین-لب-طلا-b-97-ش-270","1","0","visible","ماگ هیلی چین لب طلا B 97  ش 270","ماگ هیلی چین لب طلا B 97  ش 270","taxable",,"1","1","302400","252000",,,,,,,,,,,"0"
,"simple","10185","استکان کار کوچک ساده   ش 270","استکان-کار-کوچک-ساده-ش-270","1","0","visible","استکان کار کوچک ساده   ش 270","استکان کار کوچک ساده   ش 270","taxable",,"1","1","267600","223000",,,,,,,,,,,"0"
,"simple","10186","فنجان کروم شیشه ای  جفتی ش 90","فنجان-کروم-شیشه-ای-جفتی-ش-90","1","0","visible","فنجان کروم شیشه ای  جفتی ش 90","فنجان کروم شیشه ای  جفتی ش 90","taxable",,"1","1","88800","74000",,,,,,,,,,,"0"
,"simple","10187","فلاکس 1 لیتری8621 ریور ش 540","فلاکس-1-لیتری8621-ریور-ش-540","1","0","visible","فلاکس 1 لیتری8621 ریور ش 540","فلاکس 1 لیتری8621 ریور ش 540","taxable",,"1","11","395760","329800",,,,,,,,,,,"0"
,"simple","10188","فلاکس 1/9 لیتر استیل 8624 ریور  ش 540","فلاکس-1/9-لیتر-استیل-8624-ریور-ش-540","1","0","visible","فلاکس 1/9 لیتر استیل 8624 ریور  ش 540","فلاکس 1/9 لیتر استیل 8624 ریور  ش 540","taxable",,"1","1","659760","549800",,,,,,,,,,,"0"
,"simple","10190","قابلمه 22 مانا فکس  زرشکی  ش 310","قابلمه-22-مانا-فکس-زرشکی-ش-310","1","0","visible","قابلمه 22 مانا فکس  زرشکی  ش 310","قابلمه 22 مانا فکس  زرشکی  ش 310","taxable",,"1","8","870000","725000",,,,,,,,,,,"0"
,"simple","10195"," تخت 19 دیپلمات خط طلا ش 250","-تخت-19-دیپلمات-خط-طلا-ش-250","1","0","visible"," تخت 19 دیپلمات خط طلا ش 250"," تخت 19 دیپلمات خط طلا ش 250","taxable",,"1","12","672000","560000",,,,,,,,,,,"0"
,"simple","10197","آسیاب مخلوط کن (بلندر) مدل 395 ش 150","آسیاب-مخلوط-کن-(بلندر)-مدل-395-ش-150","1","0","visible","آسیاب مخلوط کن (بلندر) مدل 395 ش 150","آسیاب مخلوط کن (بلندر) مدل 395 ش 150","taxable",,"1","3","1860000","1550000",,,,,,,,,,,"0"
,"simple","10198","قابلمه 20  وانیا +s  ش 320","قابلمه-20-وانیا-+s-ش-320","1","0","visible","قابلمه 20  وانیا +s  ش 320","قابلمه 20  وانیا +s  ش 320","taxable",,"1","2","1178400","982000",,,,,,,,,,,"0"
,"simple","10201","تابه 24 مانافکس  مشکی  ش 311","تابه-24-مانافکس-مشکی-ش-311","1","0","visible","تابه 24 مانافکس  مشکی  ش 311","تابه 24 مانافکس  مشکی  ش 311","taxable",,"1","3","501600","418000",,,,,,,,,,,"0"
,"simple","10202","مرغ خوری فلور لردشید f 107 ش 170","مرغ-خوری-فلور-لردشید-f-107-ش-170","1","0","visible","مرغ خوری فلور لردشید f 107 ش 170","مرغ خوری فلور لردشید f 107 ش 170","taxable",,"1","3","278400","232000",,,,,,,,,,,"0"
,"simple","10206","قابلمه 30 وانیا +s   ش 320","قابلمه-30-وانیا-+s-ش-320","1","0","visible","قابلمه 30 وانیا +s   ش 320","قابلمه 30 وانیا +s   ش 320","taxable",,"1","10","2180400","1817000",,,,,,,,,,,"0"
,"simple","10207","قابلمه 32 وانیا +s  ش 320","قابلمه-32-وانیا-+s-ش-320","1","0","visible","قابلمه 32 وانیا +s  ش 320","قابلمه 32 وانیا +s  ش 320","taxable",,"1","3","2314800","1929000",,,,,,,,,,,"0"
,"simple","10208","قابلمه 26 وانیا +s  ش 320","قابلمه-26-وانیا-+s-ش-320","1","0","visible","قابلمه 26 وانیا +s  ش 320","قابلمه 26 وانیا +s  ش 320","taxable",,"1","5","1695600","1413000",,,,,,,,,,,"0"
,"simple","10216","قوری 600 دسته بالا پیرکس  ش 70","قوری-600-دسته-بالا-پیرکس-ش-70","1","0","visible","قوری 600 دسته بالا پیرکس  ش 70","قوری 600 دسته بالا پیرکس  ش 70","taxable",,"1","1","331200","276000",,,,,,,,,,,"0"
,"simple","10219","فنجان پنگوئن گندمی جدید B88  ش 270","فنجان-پنگوئن-گندمی-جدید-b88-ش-270","1","0","visible","فنجان پنگوئن گندمی جدید B88  ش 270","فنجان پنگوئن گندمی جدید B88  ش 270","taxable",,"1","1","402000","335000",,,,,,,,,,,"0"
,"simple","10220","فنجان دیم 55373 ش 90","فنجان-دیم-55373-ش-90","1","0","visible","فنجان دیم 55373 ش 90","فنجان دیم 55373 ش 90","taxable",,"1","2","332400","277000",,,,,,,,,,,"0"
,"simple","10228","سطل چیپس 9225  ش 180","سطل-چیپس-9225-ش-180","1","0","visible","سطل چیپس 9225  ش 180","سطل چیپس 9225  ش 180","taxable",,"1","9","75600","63000",,,,,,,,,,,"0"
,"simple","10230","تابه تریوف 32*30  فرانسه 247  ش 260","تابه-تریوف-32*30-فرانسه-247-ش-260","1","0","visible","تابه تریوف 32*30  فرانسه 247  ش 260","تابه تریوف 32*30  فرانسه 247  ش 260","taxable",,"1","2","462000","385000",,,,,,,,,,,"0"
,"simple","10231","تابه مستطیل 35*21  مارینکس 6534  ش 260","تابه-مستطیل-35*21-مارینکس-6534-ش-260","1","0","visible","تابه مستطیل 35*21  مارینکس 6534  ش 260","تابه مستطیل 35*21  مارینکس 6534  ش 260","taxable",,"1","4","352800","294000",,,,,,,,,,,"0"
,"simple","10232","تابه مستطیل 40*24 مارینکس 6536  ش 260","تابه-مستطیل-40*24-مارینکس-6536-ش-260","1","0","visible","تابه مستطیل 40*24 مارینکس 6536  ش 260","تابه مستطیل 40*24 مارینکس 6536  ش 260","taxable",,"1","9","382800","319000",,,,,,,,,,,"0"
,"simple","10233","تابه مستطیل 30*18 مارینکس 6532  ش 260","تابه-مستطیل-30*18-مارینکس-6532-ش-260","1","0","visible","تابه مستطیل 30*18 مارینکس 6532  ش 260","تابه مستطیل 30*18 مارینکس 6532  ش 260","taxable",,"1","3","324000","270000",,,,,,,,,,,"0"
,"simple","10234","کاسه 2/7 لیتری فرانسه 404  ش 260","کاسه-2/7-لیتری-فرانسه-404-ش-260","1","0","visible","کاسه 2/7 لیتری فرانسه 404  ش 260","کاسه 2/7 لیتری فرانسه 404  ش 260","taxable",,"1","39","484800","404000",,,,,,,,,,,"0"
,"simple","10235","کاسه 3 لیتری پیرکس فرانسه 181  ش 260","کاسه-3-لیتری-پیرکس-فرانسه-181-ش-260","1","0","visible","کاسه 3 لیتری پیرکس فرانسه 181  ش 260","کاسه 3 لیتری پیرکس فرانسه 181  ش 260","taxable",,"1","22","393600","328000",,,,,,,,,,,"0"
,"simple","10236","کاسه 1 لیتری پیرکس فرانسه 179  ش 260","کاسه-1-لیتری-پیرکس-فرانسه-179-ش-260","1","0","visible","کاسه 1 لیتری پیرکس فرانسه 179  ش 260","کاسه 1 لیتری پیرکس فرانسه 179  ش 260","taxable",,"1","77","290400","242000",,,,,,,,,,,"0"
,"simple","10241","قوری فرانسوی متوسط روشا فیروزه ای ش 70","قوری-فرانسوی-متوسط-روشا-فیروزه-ای-ش-70","1","0","visible","قوری فرانسوی متوسط روشا فیروزه ای ش 70","قوری فرانسوی متوسط روشا فیروزه ای ش 70","taxable",,"1","1","135600","113000",,,,,,,,,,,"0"
,"simple","10246","استار باکس بزرگ رنگی 0203  ش 180","استار-باکس-بزرگ-رنگی-0203-ش-180","1","0","visible","استار باکس بزرگ رنگی 0203  ش 180","استار باکس بزرگ رنگی 0203  ش 180","taxable",,"1","4","276000","230000",,,,,,,,,,,"0"
,"simple","10245","ست قوری +وارمر چوبی 0500 ش 70","ست-قوری-+وارمر-چوبی-0500-ش-70","1","0","visible","ست قوری +وارمر چوبی 0500 ش 70","ست قوری +وارمر چوبی 0500 ش 70","taxable",,"0","-1","398400","332000",,,,,,,,,,,"0"
,"simple","10249","تابه بیضی بدون دسته 30*21 فرانسه  345  ش 260","تابه-بیضی-بدون-دسته-30*21-فرانسه-345-ش-260","1","0","visible","تابه بیضی بدون دسته 30*21 فرانسه  345  ش 260","تابه بیضی بدون دسته 30*21 فرانسه  345  ش 260","taxable",,"1","1","457200","381000",,,,,,,,,,,"0"
,"simple","10251","کاسه نیم لیتری پیرکس فرانسه 178  ش 260","کاسه-نیم-لیتری-پیرکس-فرانسه-178-ش-260","1","0","visible","کاسه نیم لیتری پیرکس فرانسه 178  ش 260","کاسه نیم لیتری پیرکس فرانسه 178  ش 260","taxable",,"1","10","258000","215000",,,,,,,,,,,"0"
,"simple","10254","تابه مستطیل 30*20 پیرکس 230  ش 260","تابه-مستطیل-30*20-پیرکس-230-ش-260","1","0","visible","تابه مستطیل 30*20 پیرکس 230  ش 260","تابه مستطیل 30*20 پیرکس 230  ش 260","taxable",,"1","68","435600","363000",,,,,,,,,,,"0"
,"simple","10257","ست بیسکوئیت خوری ترو بیکا95781 ش 90","ست-بیسکوئیت-خوری-ترو-بیکا95781-ش-90","1","0","visible","ست بیسکوئیت خوری ترو بیکا95781 ش 90","ست بیسکوئیت خوری ترو بیکا95781 ش 90","taxable",,"1","4","402000","335000",,,,,,,,,,,"0"
,"simple","10260","نی و هم زن طلایی  ش 90","نی-و-هم-زن-طلایی-ش-90","1","0","visible","نی و هم زن طلایی  ش 90","نی و هم زن طلایی  ش 90","taxable",,"1","52","40200","33500",,,,,,,,,,,"0"
,"simple","10261","نی شربت پلاک دار ش 90","نی-شربت-پلاک-دار-ش-90","1","0","visible","نی شربت پلاک دار ش 90","نی شربت پلاک دار ش 90","taxable",,"1","1","40200","33500",,,,,,,,,,,"0"
,"simple","10270","هم زن فیلیپس ش 150","هم-زن-فیلیپس-ش-150","1","0","visible","هم زن فیلیپس ش 150","هم زن فیلیپس ش 150","taxable",,"1","2","0","0",,,,,,,,,,,"0"
,"simple","10271","قوری سماوری طلایی x14 ش 70","قوری-سماوری-طلایی-x14-ش-70","1","0","visible","قوری سماوری طلایی x14 ش 70","قوری سماوری طلایی x14 ش 70","taxable",,"1","22","132000","110000",,,,,,,,,,,"0"
,"simple","10273","کره خوری دربدار دانسی  ST 008  ش 330","کره-خوری-دربدار-دانسی-st-008-ش-330","1","0","visible","کره خوری دربدار دانسی  ST 008  ش 330","کره خوری دربدار دانسی  ST 008  ش 330","taxable",,"1","6","290400","242000",,,,,,,,,,,"0"
,"simple","10276","دیس مربع طرح سناتور آتاسای  FR-111 ش 170","دیس-مربع-طرح-سناتور-آتاسای-fr-111-ش-170","1","0","visible","دیس مربع طرح سناتور آتاسای  FR-111 ش 170","دیس مربع طرح سناتور آتاسای  FR-111 ش 170","taxable",,"1","13","456000","380000",,,,,,,,,,,"0"
,"simple","10278","جا دستمال کاغذی طرح سناتورآتاسای FR-131 ش 170","جا-دستمال-کاغذی-طرح-سناتورآتاسای-fr-131-ش-170","1","0","visible","جا دستمال کاغذی طرح سناتورآتاسای FR-131 ش 170","جا دستمال کاغذی طرح سناتورآتاسای FR-131 ش 170","taxable",,"1","14","110400","92000",,,,,,,,,,,"0"
,"simple","10279","رولت خوری وینچی طرح سناتورآتاسای FR-133 ش 170","رولت-خوری-وینچی-طرح-سناتورآتاسای-fr-133-ش-170","1","0","visible","رولت خوری وینچی طرح سناتورآتاسای FR-133 ش 170","رولت خوری وینچی طرح سناتورآتاسای FR-133 ش 170","taxable",,"1","7","456000","380000",,,,,,,,,,,"0"
,"simple","10280","تابه 24 ضخیم تکدسته وانیا s+  ش 321","تابه-24-ضخیم-تکدسته-وانیا-s+-ش-321","1","0","visible","تابه 24 ضخیم تکدسته وانیا s+  ش 321","تابه 24 ضخیم تکدسته وانیا s+  ش 321","taxable",,"1","10","787200","656000",,,,,,,,,,,"0"
,"simple","10287","تابه بیضی 30*21فرانسه 410  ش 260","تابه-بیضی-30*21فرانسه-410-ش-260","1","0","visible","تابه بیضی 30*21فرانسه 410  ش 260","تابه بیضی 30*21فرانسه 410  ش 260","taxable",,"1","36","466800","389000",,,,,,,,,,,"0"
,"simple","10288","تابه بیضی دسته دار 35*24 فرانسه 411  ش 260","تابه-بیضی-دسته-دار-35*24-فرانسه-411-ش-260","1","0","visible","تابه بیضی دسته دار 35*24 فرانسه 411  ش 260","تابه بیضی دسته دار 35*24 فرانسه 411  ش 260","taxable",,"1","8","452400","377000",,,,,,,,,,,"0"
,"simple","10289","تابه بیضی دسته دار 39*27 فرانسه 412  ش 260","تابه-بیضی-دسته-دار-39*27-فرانسه-412-ش-260","1","0","visible","تابه بیضی دسته دار 39*27 فرانسه 412  ش 260","تابه بیضی دسته دار 39*27 فرانسه 412  ش 260","taxable",,"1","22","637200","531000",,,,,,,,,,,"0"
,"simple","10290","تابه مستطیل 34*22  پیرکس 231  ش 260","تابه-مستطیل-34*22-پیرکس-231-ش-260","1","0","visible","تابه مستطیل 34*22  پیرکس 231  ش 260","تابه مستطیل 34*22  پیرکس 231  ش 260","taxable",,"1","16","475200","396000",,,,,,,,,,,"0"
,"simple","10291","سینی مستطیل کوچک دالبر ساده پایه دار نقره ای 0072   ش 200","سینی-مستطیل-کوچک-دالبر-ساده-پایه-دار-نقره-ای-0072-ش-200","1","0","visible","سینی مستطیل کوچک دالبر ساده پایه دار نقره ای 0072   ش 200","سینی مستطیل کوچک دالبر ساده پایه دار نقره ای 0072   ش 200","taxable",,"1","2","682200","568500",,,,,,,,,,,"0"
,"simple","10294","سینی مستطیل بزرگ دالبر پایه دار مشکی دسته طلا 0140  ش 200","سینی-مستطیل-بزرگ-دالبر-پایه-دار-مشکی-دسته-طلا-0140-ش-200","1","0","visible","سینی مستطیل بزرگ دالبر پایه دار مشکی دسته طلا 0140  ش 200","سینی مستطیل بزرگ دالبر پایه دار مشکی دسته طلا 0140  ش 200","taxable",,"1","4","1182000","985000",,,,,,,,,,,"0"
,"simple","10295","کتری 2 لیتری استیل ش 72","کتری-2-لیتری-استیل-ش-72","1","0","visible","کتری 2 لیتری استیل ش 72","کتری 2 لیتری استیل ش 72","taxable",,"1","10","414000","345000",,,,,,,,,,,"0"
